"tract","offense","lat","long","female_pop","male_pop","total_pop","white","black","aian","asian","nhpi","other","multi","hisp"
4202,"THEFT/OTHER","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9140865066","-77.0454531137",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9126006265","-77.0441607809",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.9147440746","-77.045557308",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9111232547","-77.0441713962",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9142213741","-77.0461104378",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9126012212","-77.0425580792",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9126012212","-77.0425580792",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9126006265","-77.0441607809",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9133579256","-77.0425470004",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140870018","-77.0441617013",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.9151959457","-77.0416602368",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9129792489","-77.0434346069",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"SEX ABUSE","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9144572583","-77.0416713358",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9133387609","-77.0455910014",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9137185749","-77.0416709042",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9151952992","-77.0434359566",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9147440746","-77.045557308",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9106911267","-77.0434447434",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9140865066","-77.0454531137",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.9147440746","-77.045557308",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.915330025","-77.0444968604",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"SEX ABUSE","38.9133579256","-77.0425470004",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9144572583","-77.0416713358",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9133390377","-77.0448761198",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9155739758","-77.0425483224",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.915330025","-77.0444968604",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.915330025","-77.0444968604",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9133387609","-77.0455910014",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9146002045","-77.0448769134",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9140870018","-77.0441617013",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9133579256","-77.0425470004",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9165291788","-77.0416610156",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9133579256","-77.0425470004",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137185749","-77.0416709042",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9148262842","-77.0425478763",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9151952992","-77.0434359566",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9159256206","-77.041660663",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137185749","-77.0416709042",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9126012212","-77.0425580792",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9163306714","-77.0425603047",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.915573533","-77.0437475161",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9114928689","-77.0434452318",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9155739758","-77.0425483224",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9140870018","-77.0441617013",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9129792489","-77.0434346069",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9114928689","-77.0434452318",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9133387609","-77.0455910014",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9111232547","-77.0441713962",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9133390377","-77.0448761198",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9155739758","-77.0425483224",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9126012212","-77.0425580792",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"SEX ABUSE","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137185749","-77.0416709042",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9151952992","-77.0434359566",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9148262842","-77.0425478763",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9122321994","-77.0416700358",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9147440746","-77.045557308",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9113222871","-77.0418655146",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9122315569","-77.0434341516",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9122315569","-77.0434341516",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9106284076","-77.0425223123",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9155739758","-77.0425483224",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9151952992","-77.0434359566",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9111232547","-77.0441713962",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9133390377","-77.0448761198",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9118625375","-77.0425576384",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9142213741","-77.0461104378",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9111237822","-77.0427532075",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.915726795","-77.0434247495",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9129798913","-77.0416704726",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.915573533","-77.0437475161",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9140865066","-77.0454531137",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137185749","-77.0416709042",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9151959457","-77.0416602368",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"ROBBERY","38.9140876008","-77.0425474356",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9151952992","-77.0434359566",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9111232547","-77.0441713962",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"BURGLARY","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT/OTHER","38.9099274291","-77.0436069637",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9118625375","-77.0425576384",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"THEFT F/AUTO","38.9126006265","-77.0441607809",1178,1573,2751,1757,17,0,197,0,36,263,481
4202,"MOTOR VEHICLE THEFT","38.9137179324","-77.0434350568",1178,1573,2751,1757,17,0,197,0,36,263,481
4300,"BURGLARY","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9140907972","-77.0326081712",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9175578524","-77.0365072452",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159273446","-77.0365064105",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.918640186","-77.0319529725",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9175501783","-77.0319524842",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.9144589827","-77.0365171895",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9140907972","-77.0326081712",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9175670146","-77.0360114154",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9166396022","-77.0345349941",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144589827","-77.0365171895",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.918640186","-77.0319529725",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9140899432","-77.0355369104",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9140904264","-77.0339111142",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.91628798","-77.0355264749",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9140907972","-77.0326081712",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9162882913","-77.0332438326",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9175670146","-77.0360114154",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9151982657","-77.0345458268",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9140904264","-77.0339111142",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9196220936","-77.0319534125",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9155673134","-77.0355261159",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.9155673134","-77.0355261159",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9140899432","-77.0355369104",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9169996416","-77.0355152984",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ASSAULT W/DANGEROUS WEAPON","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9175578524","-77.0365072452",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9175501783","-77.0319524842",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9140899432","-77.0355369104",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159273446","-77.0365064105",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ASSAULT W/DANGEROUS WEAPON","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9148292987","-77.0332542219",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9155673134","-77.0355261159",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9175494435","-77.0345354346",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159273446","-77.0365064105",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9140907972","-77.0326081712",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9151982657","-77.0345458268",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9175501783","-77.0319524842",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.918640186","-77.0319529725",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9197387988","-77.0333948878",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159279406","-77.0345461802",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9148292987","-77.0332542219",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9140904264","-77.0339111142",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9151976697","-77.036506037",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9155673134","-77.0355261159",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9197387988","-77.0333948878",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9144603174","-77.0319626304",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"MOTOR VEHICLE THEFT","38.9197387988","-77.0333948878",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"BURGLARY","38.9175494435","-77.0345354346",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9148292987","-77.0332542219",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.915567982","-77.0332545663",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9148292987","-77.0332542219",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159286757","-77.0319632885",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9169913016","-77.0332436991",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9140907972","-77.0326081712",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9148286301","-77.0355257479",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9151982657","-77.0345458268",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9181083344","-77.0332442198",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT F/AUTO","38.9159279406","-77.0345461802",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ASSAULT W/DANGEROUS WEAPON","38.918640186","-77.0319529725",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9186032703","-77.0350317866",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ROBBERY","38.916640337","-77.0319520765",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"THEFT/OTHER","38.9140899432","-77.0355369104",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ASSAULT W/DANGEROUS WEAPON","38.9175501783","-77.0319524842",2018,1697,3715,2388,404,15,162,11,96,352,287
4300,"ASSAULT W/DANGEROUS WEAPON","38.9191803122","-77.0332908446",2018,1697,3715,2388,404,15,162,11,96,352,287
